"nuts_code","ref_year","gdp","city_name","metabolite_name","daily_mean_concentration"
"FI1B1",2020,94011170000,"Helsinki","methamphetamine",10.15
"FI1C1",2020,19095720000,"Turku","MDMA",36.31
"FI1C1",2020,19095720000,"Turku","amphetamine",110.4
"FI1C1",2020,19095720000,"Turku","cocaine",17.52
"FI1C1",2020,19095720000,"Turku","methamphetamine",4.34
"FI1C5",2020,4759790000,"Lappeenranta","MDMA",15.07
"FI1C5",2020,4759790000,"Lappeenranta","amphetamine",86.31
"FI1C5",2020,4759790000,"Lappeenranta","cocaine",1.47
"FI1C5",2020,4759790000,"Lappeenranta","methamphetamine",0.72
"FI1D5",2020,2593540000,"Kokkola","MDMA",20.42
"FI1D5",2020,2593540000,"Kokkola","amphetamine",30.65
"FI1D5",2020,2593540000,"Kokkola","cocaine",0.75
"FI1D5",2020,2593540000,"Kokkola","methamphetamine",0.71
"FI1D7",2020,6771740000,"Rovaniemi","MDMA",21.99
"FI1D7",2020,6771740000,"Rovaniemi","amphetamine",170.03
"FI1D7",2020,6771740000,"Rovaniemi","cocaine",3.24
"FI1D7",2020,6771740000,"Rovaniemi","methamphetamine",1.87
"FI1D8",2020,2432920000,"Kajaani","MDMA",5.91
"FI1D8",2020,2432920000,"Kajaani","amphetamine",51.8
"FI1D8",2020,2432920000,"Kajaani","cocaine",0.93
"FI1D8",2020,2432920000,"Kajaani","methamphetamine",1.11
"FI1D9",2020,15059150000,"Oulu","MDMA",19.57
"FI1D9",2020,15059150000,"Oulu","amphetamine",106.73
"FI1D9",2020,15059150000,"Oulu","cocaine",3.72
"FI1D9",2020,15059150000,"Oulu","methamphetamine",1.21
"FI200",2020,1186240000,"Mariehamn","MDMA",0.83
"FI200",2020,1186240000,"Mariehamn","amphetamine",18.4
"FI200",2020,1186240000,"Mariehamn","cocaine",41.53
"FI200",2020,1186240000,"Mariehamn","methamphetamine",0
"SE110",2020,152805460000,"Stockholm (2)","MDMA",39.95
"SE110",2020,152805460000,"Stockholm (2)","amphetamine",329.97
"SE110",2020,152805460000,"Stockholm (2)","cocaine",323.34
"SE110",2020,152805460000,"Stockholm (2)","methamphetamine",13.97
"SE121",2020,16962020000,"Uppsala","MDMA",20.36
"SE121",2020,16962020000,"Uppsala","amphetamine",173.33
"SE121",2020,16962020000,"Uppsala","cocaine",94.74
"SE121",2020,16962020000,"Uppsala","methamphetamine",1.5
"CH013",2020,49623540000,"Geneva","MDMA",26.99
"CH013",2020,49623540000,"Geneva","amphetamine",0
"CH013",2020,49623540000,"Geneva","cannabis",188.27
"CH013",2020,49623540000,"Geneva","cocaine",501.5
"CH013",2020,49623540000,"Geneva","methamphetamine",8.18
"CH021",2020,76782230000,"Berne","MDMA",18.33
"CH021",2020,76782230000,"Berne","amphetamine",55.78
"CH021",2020,76782230000,"Berne","cannabis",11.92
"CH021",2020,76782230000,"Berne","cocaine",567.18
"CH021",2020,76782230000,"Berne","methamphetamine",28.61
"CH040",2020,141627850000,"Zurich","MDMA",28.17
"CH040",2020,141627850000,"Zurich","amphetamine",42.09
"CH040",2020,141627850000,"Zurich","cannabis",114.68
"CH040",2020,141627850000,"Zurich","cocaine",874.36
"CH040",2020,141627850000,"Zurich","methamphetamine",60.38
"CH055",2020,36767900000,"St. Gallen Hofen","MDMA",14.45
"CH055",2020,36767900000,"St. Gallen Hofen","amphetamine",76
"CH055",2020,36767900000,"St. Gallen Hofen","cannabis",10.23
"CH055",2020,36767900000,"St. Gallen Hofen","cocaine",691.83
"CH055",2020,36767900000,"St. Gallen Hofen","methamphetamine",9.01
"RS123",2020,4849430000,"Novi Sad","MDMA",19.61
"RS123",2020,4849430000,"Novi Sad","amphetamine",69.76
"RS123",2020,4849430000,"Novi Sad","cocaine",125.95
"RS123",2020,4849430000,"Novi Sad","methamphetamine",0
"TR100",2020,187221140000,"Istanbul (II-VII)","MDMA",26.33
"TR100",2020,187221140000,"Istanbul (II-VII)","cannabis",35.81
"TR100",2020,187221140000,"Istanbul (II-VII)","cocaine",54.44
"TR100",2020,187221140000,"Istanbul (II-VII)","methamphetamine",28.83
"TR621",2020,12649690000,"Adana","MDMA",30.93
"TR621",2020,12649690000,"Adana","cannabis",15.89
"TR621",2020,12649690000,"Adana","cocaine",4.89
"BE100",2021,89494830000,"Brussels","MDMA",25.09
"BE100",2021,89494830000,"Brussels","amphetamine",75.58
"BE100",2021,89494830000,"Brussels","cocaine",768.08
"BE100",2021,89494830000,"Brussels","methamphetamine",17.58
"BE211",2021,55989620000,"Antwerp Zuid","MDMA",92.46
"BE211",2021,55989620000,"Antwerp Zuid","amphetamine",426.1
"BE211",2021,55989620000,"Antwerp Zuid","cocaine",1581.88
"BE211",2021,55989620000,"Antwerp Zuid","methamphetamine",92.49
"CZ010",2021,66697280000,"Prague (2)","MDMA",26.6
"CZ010",2021,66697280000,"Prague (2)","amphetamine",40.07
"CZ010",2021,66697280000,"Prague (2)","cannabis",91.03
"CZ010",2021,66697280000,"Prague (2)","cocaine",239.83
"CZ010",2021,66697280000,"Prague (2)","methamphetamine",328.77
"CZ041",2021,3945350000,"Karlovy Vary","MDMA",0
"CZ041",2021,3945350000,"Karlovy Vary","amphetamine",33.83
"CZ041",2021,3945350000,"Karlovy Vary","cannabis",122.59
"CZ041",2021,3945350000,"Karlovy Vary","cocaine",63.99
"CZ041",2021,3945350000,"Karlovy Vary","methamphetamine",339.12
"CZ064",2021,27338030000,"Brno","MDMA",26.36
"CZ064",2021,27338030000,"Brno","amphetamine",47.06
"CZ064",2021,27338030000,"Brno","cannabis",83.8
"CZ064",2021,27338030000,"Brno","cocaine",74.87
"CZ064",2021,27338030000,"Brno","methamphetamine",545.74
"CZ080",2021,21414230000,"Ostrava","MDMA",10.31
"CZ080",2021,21414230000,"Ostrava","amphetamine",76.77
"CZ080",2021,21414230000,"Ostrava","cannabis",82.08
"CZ080",2021,21414230000,"Ostrava","cocaine",45.91
"CZ080",2021,21414230000,"Ostrava","methamphetamine",684.14
"DK011",2021,73738420000,"Copenhagen","MDMA",34.65
"DK011",2021,73738420000,"Copenhagen","amphetamine",91.51
"DK011",2021,73738420000,"Copenhagen","cocaine",533.35
"DK011",2021,73738420000,"Copenhagen","methamphetamine",42.91
"DK031",2021,21572720000,"Odense","MDMA",11.38
"DK031",2021,21572720000,"Odense","amphetamine",90.74
"DK031",2021,21572720000,"Odense","cocaine",295.15
"DK031",2021,21572720000,"Odense","methamphetamine",4.78
"DE142",2021,8918990000,"Dresden","MDMA",12.72
"DE142",2021,8918990000,"Dresden","cocaine",50.65
"DE142",2021,8918990000,"Dresden","methamphetamine",120.71
"DE144",2021,10807510000,"Chemnitz","MDMA",7.79
"DE144",2021,10807510000,"Chemnitz","cocaine",20.51
"DE144",2021,10807510000,"Chemnitz","methamphetamine",82.69
"DE212",2021,133167260000,"Munich G","MDMA",13.55
"DE212",2021,133167260000,"Munich G","cocaine",236.17
"DE212",2021,133167260000,"Munich G","methamphetamine",4.94
"DE254",2021,33875540000,"Nuremberg","MDMA",12.14
"DE254",2021,33875540000,"Nuremberg","cocaine",72.94
"DE254",2021,33875540000,"Nuremberg","methamphetamine",57.61
"DEA52",2021,26023320000,"Dortmund","MDMA",16.75
"DEA52",2021,26023320000,"Dortmund","cocaine",476.76
"DEA52",2021,26023320000,"Dortmund","methamphetamine",1.83
"DEE03",2021,8987630000,"Magdeburg","MDMA",13.53
"DEE03",2021,8987630000,"Magdeburg","cocaine",222.21
"DEE03",2021,8987630000,"Magdeburg","methamphetamine",48.67
"DEG01",2021,9578080000,"Erfurt","MDMA",17.54
"DEG01",2021,9578080000,"Erfurt","cocaine",81.07
"DEG01",2021,9578080000,"Erfurt","methamphetamine",112.63
"EE008",2021,6081490000,"Tartu","cannabis",25.73
"EE008",2021,6081490000,"Tartu","cocaine",67.26
"EL303",2021,31786040000,"Athens","MDMA",3.38
"EL303",2021,31786040000,"Athens","amphetamine",12.13
"EL303",2021,31786040000,"Athens","cannabis",38.73
"EL303",2021,31786040000,"Athens","cocaine",95.85
"EL303",2021,31786040000,"Athens","methamphetamine",10.61
"ES114",2021,21957500000,"Santiago","MDMA",17.78
"ES114",2021,21957500000,"Santiago","amphetamine",14.46
"ES114",2021,21957500000,"Santiago","cannabis",82.68
"ES114",2021,21957500000,"Santiago","cocaine",546.97
"ES114",2021,21957500000,"Santiago","methamphetamine",0
"ES511",2021,173917400000,"Barcelona","MDMA",25.43
"ES511",2021,173917400000,"Barcelona","amphetamine",29.42
"ES511",2021,173917400000,"Barcelona","cocaine",665.38
"ES511",2021,173917400000,"Barcelona","methamphetamine",62.13
"ES514",2021,24600600000,"Tarragona","MDMA",6.3
"ES514",2021,24600600000,"Tarragona","amphetamine",31.28
"ES514",2021,24600600000,"Tarragona","cannabis",39.64
"ES514",2021,24600600000,"Tarragona","methamphetamine",6.78
"ES522",2021,15775600000,"Castellon","MDMA",5.82
"ES522",2021,15775600000,"Castellon","cannabis",66.82
"ES522",2021,15775600000,"Castellon","cocaine",529.38
"FR101",2021,240537100000,"Paris Seine Centre","MDMA",56.95
"FR101",2021,240537100000,"Paris Seine Centre","amphetamine",0
"FR101",2021,240537100000,"Paris Seine Centre","cannabis",117.74
"FR101",2021,240537100000,"Paris Seine Centre","cocaine",427.42
"FR101",2021,240537100000,"Paris Seine Centre","methamphetamine",0
"HR050",2021,19888470000,"Zagreb","MDMA",28.26
"HR050",2021,19888470000,"Zagreb","amphetamine",151.41
"HR050",2021,19888470000,"Zagreb","cannabis",132.9
"HR050",2021,19888470000,"Zagreb","cocaine",548.62
"HR050",2021,19888470000,"Zagreb","methamphetamine",0
"ITC4C",2021,198641830000,"Milan","MDMA",2.57
"ITC4C",2021,198641830000,"Milan","amphetamine",0
"ITC4C",2021,198641830000,"Milan","cannabis",42.98
"ITC4C",2021,198641830000,"Milan","cocaine",385.29
"ITC4C",2021,198641830000,"Milan","methamphetamine",12.67
"ITH10",2021,26606370000,"Bozen","MDMA",1.36
"ITH10",2021,26606370000,"Bozen","amphetamine",5.68
"ITH10",2021,26606370000,"Bozen","cannabis",38.38
"ITH10",2021,26606370000,"Bozen","cocaine",367.1
"ITH10",2021,26606370000,"Bozen","methamphetamine",1.74
"CY000",2021,25679890000,"Nicosia (2)","MDMA",3.34
"CY000",2021,25679890000,"Nicosia (2)","amphetamine",4.14
"CY000",2021,25679890000,"Nicosia (2)","cocaine",47.68
"CY000",2021,25679890000,"Nicosia (2)","methamphetamine",10.44
"LT011",2021,24528170000,"Vilnius","MDMA",19.38
"LT011",2021,24528170000,"Vilnius","amphetamine",70.02
"LT011",2021,24528170000,"Vilnius","cocaine",119.98
"LT011",2021,24528170000,"Vilnius","methamphetamine",29.25
"LT022",2021,11733460000,"Kaunas","MDMA",17.65
"LT022",2021,11733460000,"Kaunas","amphetamine",58.12
"LT022",2021,11733460000,"Kaunas","cocaine",84.69
"LT022",2021,11733460000,"Kaunas","methamphetamine",43.73
"LT023",2021,5948860000,"Klaipeda","MDMA",7.29
"LT023",2021,5948860000,"Klaipeda","amphetamine",42.85
"LT023",2021,5948860000,"Klaipeda","cocaine",108.86
"LT023",2021,5948860000,"Klaipeda","methamphetamine",13.97
"NL321",2021,13134580000,"Amsterdam","MDMA",125
"NL321",2021,13134580000,"Amsterdam","amphetamine",146.77
"NL321",2021,13134580000,"Amsterdam","cannabis",157.64
"NL321",2021,13134580000,"Amsterdam","cocaine",886.83
"NL321",2021,13134580000,"Amsterdam","methamphetamine",38.18
"NL414",2021,48215300000,"Eindhoven","MDMA",82.63
"NL414",2021,48215300000,"Eindhoven","cannabis",112.6
"NL414",2021,48215300000,"Eindhoven","cocaine",623.61
"AT121",2021,8893600000,"Purgstall","MDMA",4.11
"AT121",2021,8893600000,"Purgstall","amphetamine",23.44
"AT121",2021,8893600000,"Purgstall","cannabis",37.71
"AT121",2021,8893600000,"Purgstall","cocaine",28.24
"AT121",2021,8893600000,"Purgstall","methamphetamine",2.66
"AT212",2021,3685400000,"Region Millstättersee","MDMA",0
"AT212",2021,3685400000,"Region Millstättersee","amphetamine",4.94
"AT212",2021,3685400000,"Region Millstättersee","cannabis",24.25
"AT212",2021,3685400000,"Region Millstättersee","cocaine",30.44
"AT212",2021,3685400000,"Region Millstättersee","methamphetamine",0
"AT221",2021,24303050000,"Graz","MDMA",9.64
"AT221",2021,24303050000,"Graz","amphetamine",38.57
"AT221",2021,24303050000,"Graz","cannabis",87.17
"AT221",2021,24303050000,"Graz","cocaine",138.65
"AT221",2021,24303050000,"Graz","methamphetamine",13.09
"AT224",2021,9005650000,"Kapfenberg","MDMA",3.59
"AT224",2021,9005650000,"Kapfenberg","amphetamine",29.46
"AT224",2021,9005650000,"Kapfenberg","cannabis",76.53
"AT224",2021,9005650000,"Kapfenberg","cocaine",109.24
"AT224",2021,9005650000,"Kapfenberg","methamphetamine",1.64
"AT332",2021,14981410000,"Innsbruck","MDMA",14.58
"AT332",2021,14981410000,"Innsbruck","amphetamine",22.02
"AT332",2021,14981410000,"Innsbruck","cannabis",97.72
"AT332",2021,14981410000,"Innsbruck","cocaine",274.18
"AT332",2021,14981410000,"Innsbruck","methamphetamine",5.8
"AT335",2021,12023230000,"Kufstein","MDMA",3.07
"AT335",2021,12023230000,"Kufstein","amphetamine",19.8
"AT335",2021,12023230000,"Kufstein","cannabis",91.24
"AT335",2021,12023230000,"Kufstein","cocaine",401.61
"AT335",2021,12023230000,"Kufstein","methamphetamine",1.27
"AT342",2021,16261050000,"Wasserverband Hofsteig","MDMA",9.28
"AT342",2021,16261050000,"Wasserverband Hofsteig","amphetamine",26.32
"AT342",2021,16261050000,"Wasserverband Hofsteig","cannabis",94.49
"AT342",2021,16261050000,"Wasserverband Hofsteig","cocaine",351.72
"AT342",2021,16261050000,"Wasserverband Hofsteig","methamphetamine",0
"PL213",2021,20603950000,"Krakow P","MDMA",44.13
"PL213",2021,20603950000,"Krakow P","amphetamine",100.28
"PL213",2021,20603950000,"Krakow P","cannabis",51.15
"PL213",2021,20603950000,"Krakow P","cocaine",67.2
"PL213",2021,20603950000,"Krakow P","methamphetamine",3.97
"PT11A",2021,35279660000,"Porto","MDMA",8.04
"PT11A",2021,35279660000,"Porto","amphetamine",0
"PT11A",2021,35279660000,"Porto","cannabis",47.55
"PT11A",2021,35279660000,"Porto","cocaine",237.8
"PT11A",2021,35279660000,"Porto","methamphetamine",0
"SI032",2021,6612680000,"Maribor","MDMA",6.86
"SI032",2021,6612680000,"Maribor","amphetamine",0
"SI032",2021,6612680000,"Maribor","cannabis",100.66
"SI032",2021,6612680000,"Maribor","cocaine",155.83
"SI032",2021,6612680000,"Maribor","methamphetamine",0
"SI034",2021,5616580000,"Velenje","MDMA",7.59
"SI034",2021,5616580000,"Velenje","amphetamine",84.66
"SI034",2021,5616580000,"Velenje","cannabis",74.48
"SI034",2021,5616580000,"Velenje","cocaine",220.45
"SI034",2021,5616580000,"Velenje","methamphetamine",2.5
"SI037",2021,3472080000,"Novo mesto","MDMA",4.59
"SI037",2021,3472080000,"Novo mesto","amphetamine",28.71
"SI037",2021,3472080000,"Novo mesto","cannabis",76.05
"SI037",2021,3472080000,"Novo mesto","cocaine",192.82
"SI037",2021,3472080000,"Novo mesto","methamphetamine",0
"SI041",2021,20407150000,"Ljubljana","MDMA",7.49
"SI041",2021,20407150000,"Ljubljana","amphetamine",6.78
"SI041",2021,20407150000,"Ljubljana","cannabis",143.02
"SI041",2021,20407150000,"Ljubljana","cocaine",364.79
"SI041",2021,20407150000,"Ljubljana","methamphetamine",3.75
"SI044",2021,2646180000,"Koper","MDMA",6.42
"SI044",2021,2646180000,"Koper","amphetamine",0
"SI044",2021,2646180000,"Koper","cannabis",117.31
"SI044",2021,2646180000,"Koper","cocaine",406.55
"SI044",2021,2646180000,"Koper","methamphetamine",1.14
"SK010",2021,29037480000,"Bratislava C","MDMA",4.38
"SK010",2021,29037480000,"Bratislava C","amphetamine",12.83
"SK010",2021,29037480000,"Bratislava C","cannabis",20.84
"SK010",2021,29037480000,"Bratislava C","cocaine",76.17
"SK010",2021,29037480000,"Bratislava C","methamphetamine",187.35
"SK021",2021,11140240000,"Piestany","MDMA",2.01
"SK021",2021,11140240000,"Piestany","amphetamine",11.45
"SK021",2021,11140240000,"Piestany","cannabis",20.92
"SK021",2021,11140240000,"Piestany","cocaine",11.92
"SK021",2021,11140240000,"Piestany","methamphetamine",151.15
"FI1B1",2021,98460800000,"Helsinki","MDMA",22.54
"FI1B1",2021,98460800000,"Helsinki","amphetamine",315.53
"FI1B1",2021,98460800000,"Helsinki","cocaine",60.53
"FI1B1",2021,98460800000,"Helsinki","methamphetamine",2.94
"FI1C1",2021,19867360000,"Turku","MDMA",14.5
"FI1C1",2021,19867360000,"Turku","amphetamine",195.64
"FI1C1",2021,19867360000,"Turku","cocaine",10.45
"FI1C1",2021,19867360000,"Turku","methamphetamine",2.45
"SE110",2021,169083370000,"Stockholm (2)","MDMA",33.49
"SE110",2021,169083370000,"Stockholm (2)","amphetamine",200.8
"SE110",2021,169083370000,"Stockholm (2)","cocaine",159.19
"SE110",2021,169083370000,"Stockholm (2)","methamphetamine",7.2
"SE121",2021,19015990000,"Uppsala","MDMA",9.83
"SE121",2021,19015990000,"Uppsala","amphetamine",202.17
"SE121",2021,19015990000,"Uppsala","cocaine",77.12
"SE121",2021,19015990000,"Uppsala","methamphetamine",2.54
"CH013",2021,53745470000,"Geneva","MDMA",14.7
"CH013",2021,53745470000,"Geneva","amphetamine",12.25
"CH013",2021,53745470000,"Geneva","cocaine",652.8
"CH013",2021,53745470000,"Geneva","methamphetamine",16.24
"CH021",2021,81126220000,"Berne","MDMA",19.19
"CH021",2021,81126220000,"Berne","amphetamine",58.39
"CH021",2021,81126220000,"Berne","cocaine",501.37
"CH021",2021,81126220000,"Berne","methamphetamine",42.34
"CH033",2021,42905650000,"Basel","MDMA",17.65
"CH033",2021,42905650000,"Basel","amphetamine",39.77
"CH033",2021,42905650000,"Basel","cocaine",708.08
"CH033",2021,42905650000,"Basel","methamphetamine",53.6
"CH040",2021,145623080000,"Zurich","MDMA",27.37
"CH040",2021,145623080000,"Zurich","amphetamine",54.7
"CH040",2021,145623080000,"Zurich","cocaine",790.58
"CH040",2021,145623080000,"Zurich","methamphetamine",74.02
"CH055",2021,40261870000,"St. Gallen Hofen","MDMA",27.72
"CH055",2021,40261870000,"St. Gallen Hofen","amphetamine",129.98
"CH055",2021,40261870000,"St. Gallen Hofen","cocaine",1336.68
"CH055",2021,40261870000,"St. Gallen Hofen","methamphetamine",23.2
"TR100",2021,208912620000,"Istanbul (II-VII)","amphetamine",12.21
"TR100",2021,208912620000,"Istanbul (II-VII)","cannabis",24.47
"TR100",2021,208912620000,"Istanbul (II-VII)","cocaine",53.88
"TR100",2021,208912620000,"Istanbul (II-VII)","methamphetamine",72.49
"TR621",2021,14318890000,"Adana","MDMA",13.68
"TR621",2021,14318890000,"Adana","amphetamine",2.64
"TR621",2021,14318890000,"Adana","cannabis",37.11
"TR621",2021,14318890000,"Adana","cocaine",5.71
"TR621",2021,14318890000,"Adana","methamphetamine",18.67
"BE100",2022,96651180000,"Brussels","MDMA",53.7
"BE100",2022,96651180000,"Brussels","amphetamine",123.98
"BE100",2022,96651180000,"Brussels","cocaine",984.8
"BE100",2022,96651180000,"Brussels","methamphetamine",27.73
"BE211",2022,62626500000,"Antwerp Zuid","MDMA",134.12
"BE211",2022,62626500000,"Antwerp Zuid","amphetamine",524.99
"BE211",2022,62626500000,"Antwerp Zuid","cocaine",2381.39
"BE211",2022,62626500000,"Antwerp Zuid","methamphetamine",51.87
"CZ010",2022,79463730000,"Prague (2)","MDMA",51.44
"CZ010",2022,79463730000,"Prague (2)","amphetamine",74.54
"CZ010",2022,79463730000,"Prague (2)","cannabis",112.38
"CZ010",2022,79463730000,"Prague (2)","cocaine",513.4
"CZ010",2022,79463730000,"Prague (2)","methamphetamine",628.65
"CZ041",2022,4605180000,"Karlovy Vary","MDMA",10.06
"CZ041",2022,4605180000,"Karlovy Vary","amphetamine",46.64
"CZ041",2022,4605180000,"Karlovy Vary","cannabis",121.41
"CZ041",2022,4605180000,"Karlovy Vary","cocaine",118.14
"CZ041",2022,4605180000,"Karlovy Vary","methamphetamine",459.42
"CZ064",2022,31345910000,"Brno","MDMA",16.58
"CZ064",2022,31345910000,"Brno","amphetamine",33.49
"CZ064",2022,31345910000,"Brno","cannabis",49.7
"CZ064",2022,31345910000,"Brno","cocaine",91.31
"CZ064",2022,31345910000,"Brno","ketamine",1.28
"CZ080",2022,24777100000,"Ostrava","amphetamine",94.74
"CZ080",2022,24777100000,"Ostrava","cannabis",76.25
"CZ080",2022,24777100000,"Ostrava","cocaine",71.68
"CZ080",2022,24777100000,"Ostrava","methamphetamine",922.26
"DK011",2022,94306630000,"Copenhagen","MDMA",29.25
"DK011",2022,94306630000,"Copenhagen","amphetamine",70.59
"DK011",2022,94306630000,"Copenhagen","cocaine",647.35
"DK011",2022,94306630000,"Copenhagen","ketamine",16.82
"DK011",2022,94306630000,"Copenhagen","methamphetamine",25.2
"DE142",2022,9526560000,"Dresden","MDMA",8.18
"DE142",2022,9526560000,"Dresden","amphetamine",39.57
"DE142",2022,9526560000,"Dresden","cocaine",48.73
"DE142",2022,9526560000,"Dresden","methamphetamine",266.96
"DE144",2022,12013020000,"Chemnitz","MDMA",7.34
"DE144",2022,12013020000,"Chemnitz","amphetamine",28.38
"DE144",2022,12013020000,"Chemnitz","cocaine",27.13
"DE144",2022,12013020000,"Chemnitz","methamphetamine",279.49
"DE212",2022,141773140000,"Munich G","MDMA",11.74
"DE212",2022,141773140000,"Munich G","amphetamine",31.67
"DE212",2022,141773140000,"Munich G","cocaine",236.41
"DE212",2022,141773140000,"Munich G","methamphetamine",14.1
"DE254",2022,35726290000,"Nuremberg","MDMA",6.15
"DE254",2022,35726290000,"Nuremberg","amphetamine",61.04
"DE254",2022,35726290000,"Nuremberg","cocaine",61.86
"DE254",2022,35726290000,"Nuremberg","methamphetamine",132.41
"DEA52",2022,27737670000,"Dortmund","MDMA",11.62
"DEA52",2022,27737670000,"Dortmund","amphetamine",191.79
"DEA52",2022,27737670000,"Dortmund","cocaine",349.67
"DEA52",2022,27737670000,"Dortmund","methamphetamine",3.22
"DEE03",2022,9425930000,"Magdeburg","MDMA",13.04
"DEE03",2022,9425930000,"Magdeburg","amphetamine",146.8
"DEE03",2022,9425930000,"Magdeburg","cocaine",203.17
"DEE03",2022,9425930000,"Magdeburg","methamphetamine",152.23
"DEG01",2022,10066900000,"Erfurt","MDMA",13.45
"DEG01",2022,10066900000,"Erfurt","amphetamine",56.87
"DEG01",2022,10066900000,"Erfurt","cocaine",78.31
"DEG01",2022,10066900000,"Erfurt","methamphetamine",226.41
"EE001",2022,22098580000,"Tallinn","MDMA",23.94
"EE001",2022,22098580000,"Tallinn","amphetamine",103.8
"EE001",2022,22098580000,"Tallinn","cannabis",56.84
"EE001",2022,22098580000,"Tallinn","cocaine",201.83
"EE001",2022,22098580000,"Tallinn","methamphetamine",27.41
"EL303",2022,34867640000,"Athens","MDMA",2.39
"EL303",2022,34867640000,"Athens","amphetamine",4.93
"EL303",2022,34867640000,"Athens","cocaine",103.99
"EL303",2022,34867640000,"Athens","ketamine",0
"ES114",2022,23720700000,"Santiago","MDMA",30.41
"ES114",2022,23720700000,"Santiago","amphetamine",8.35
"ES114",2022,23720700000,"Santiago","cannabis",92.81
"ES114",2022,23720700000,"Santiago","cocaine",505.1
"ES114",2022,23720700000,"Santiago","methamphetamine",1.56
"ES511",2022,191251400000,"Barcelona","MDMA",45.53
"ES511",2022,191251400000,"Barcelona","amphetamine",24.8
"ES511",2022,191251400000,"Barcelona","cannabis",151.1
"ES511",2022,191251400000,"Barcelona","cocaine",622.26
"ES511",2022,191251400000,"Barcelona","ketamine",29.45
"ES511",2022,191251400000,"Barcelona","methamphetamine",56.09
"ES513",2022,13789900000,"Lleida","MDMA",17.38
"ES513",2022,13789900000,"Lleida","amphetamine",25.55
"ES513",2022,13789900000,"Lleida","cannabis",89.24
"ES513",2022,13789900000,"Lleida","cocaine",759.54
"ES513",2022,13789900000,"Lleida","ketamine",4.22
"ES513",2022,13789900000,"Lleida","methamphetamine",0
"ES514",2022,27455600000,"Tarragona","amphetamine",57.8
"ES514",2022,27455600000,"Tarragona","cannabis",87.71
"ES514",2022,27455600000,"Tarragona","cocaine",1610.55
"ES514",2022,27455600000,"Tarragona","methamphetamine",9.12
"ES522",2022,1.7356e+10,"Castellon","MDMA",23.32
"ES522",2022,1.7356e+10,"Castellon","amphetamine",0
"ES522",2022,1.7356e+10,"Castellon","cannabis",54.53
"ES522",2022,1.7356e+10,"Castellon","cocaine",554.3
"ES522",2022,1.7356e+10,"Castellon","ketamine",0
"ES522",2022,1.7356e+10,"Castellon","methamphetamine",0
"HR050",2022,22314500000,"Zagreb","MDMA",26.86
"HR050",2022,22314500000,"Zagreb","amphetamine",99.81
"HR050",2022,22314500000,"Zagreb","cannabis",96.34
"HR050",2022,22314500000,"Zagreb","cocaine",401.19
"HR050",2022,22314500000,"Zagreb","methamphetamine",0
"ITC4C",2022,214395430000,"Milan","amphetamine",0
"ITC4C",2022,214395430000,"Milan","cannabis",53.33
"ITC4C",2022,214395430000,"Milan","cocaine",390.11
"ITC4C",2022,214395430000,"Milan","ketamine",13.83
"ITC4C",2022,214395430000,"Milan","methamphetamine",9.7
"ITH10",2022,29801650000,"Bozen","MDMA",3.39
"ITH10",2022,29801650000,"Bozen","amphetamine",0
"ITH10",2022,29801650000,"Bozen","cannabis",43.44
"ITH10",2022,29801650000,"Bozen","cocaine",366.87
"ITH10",2022,29801650000,"Bozen","methamphetamine",0.54
"CY000",2022,29645400000,"Nicosia (2)","MDMA",1.04
"CY000",2022,29645400000,"Nicosia (2)","amphetamine",3.19
"CY000",2022,29645400000,"Nicosia (2)","cocaine",46.12
"CY000",2022,29645400000,"Nicosia (2)","ketamine",0
"CY000",2022,29645400000,"Nicosia (2)","methamphetamine",20.09
"LT011",2022,29383300000,"Vilnius","MDMA",30.58
"LT011",2022,29383300000,"Vilnius","amphetamine",80.7
"LT011",2022,29383300000,"Vilnius","cocaine",123.73
"LT011",2022,29383300000,"Vilnius","methamphetamine",6.95
"LT022",2022,1.3638e+10,"Kaunas","MDMA",15.04
"LT022",2022,1.3638e+10,"Kaunas","amphetamine",172.49
"LT022",2022,1.3638e+10,"Kaunas","cocaine",146.44
"LT022",2022,1.3638e+10,"Kaunas","methamphetamine",27.98
"LT023",2022,6963690000,"Klaipeda","MDMA",7.61
"LT023",2022,6963690000,"Klaipeda","amphetamine",11.28
"LT023",2022,6963690000,"Klaipeda","cocaine",71.53
"LT023",2022,6963690000,"Klaipeda","methamphetamine",2.59
"NL321",2022,14221820000,"Amsterdam","MDMA",182.32
"NL321",2022,14221820000,"Amsterdam","amphetamine",148.8
"NL321",2022,14221820000,"Amsterdam","cannabis",169.39
"NL321",2022,14221820000,"Amsterdam","cocaine",1142.43
"NL321",2022,14221820000,"Amsterdam","methamphetamine",39.96
"NL414",2022,53257420000,"Eindhoven","MDMA",81.01
"NL414",2022,53257420000,"Eindhoven","cannabis",98.31
"NL414",2022,53257420000,"Eindhoven","cocaine",713.67
"AT121",2022,9675670000,"Purgstall","MDMA",5.91
"AT121",2022,9675670000,"Purgstall","amphetamine",30.06
"AT121",2022,9675670000,"Purgstall","cannabis",30.04
"AT121",2022,9675670000,"Purgstall","cocaine",38.8
"AT121",2022,9675670000,"Purgstall","methamphetamine",3.35
"AT122",2022,9355460000,"Wiener Neustadt","MDMA",8.54
"AT122",2022,9355460000,"Wiener Neustadt","amphetamine",28.1
"AT122",2022,9355460000,"Wiener Neustadt","cannabis",66.82
