,Year,Metabolite,Site ID,Country_x,City,Wednesday,Thursday,Friday,Saturday,Sunday,Monday,Tuesday,Weekday mean,Weekend mean,Daily mean,nuts_code,GEO (Codes),GEO (Labels),GDP (M EUR),Country_y
2282,2014,amphetamine,GR001,EL,Athens,25.0,17.5,9.41,12.56,11.52,23.79,18.07,20.19,14.32,16.84,EL303,EL303,Kentrikos Tomeas Athinon,30008.06,EL
2283,2014,amphetamine,HR002,HR,Zagreb,14.91,9.48,13.49,23.49,23.62,14.81,9.78,11.39,18.85,15.65,HR050,HR050,Grad Zagreb,15008.59,HR
2284,2014,amphetamine,IT003,IT,Milan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ITC4C,ITC4C,Milano,163894.2,IT
2285,2014,amphetamine,NL001,NL,Amsterdam,71.76,155.41,103.52,78.28,74.48,122.29,23.82,83.66,94.64,89.94,NL321,NL321,Kop van Noord-Holland,10127.46,NL
2286,2014,amphetamine,NL002,NL,Eindhoven,,248.42,144.88,204.76,158.92,141.37,324.03,286.22,162.48,203.73,NL414,NL414,Zuidoost-Noord-Brabant,32781.44,NL
2287,2014,cocaine,BE002,BE,Antwerp Zuid,439.3,565.73,551.01,674.66,718.12,859.27,620.77,541.93,700.76,632.69,BE211,BE211,Arr. Antwerpen,45233.29,BE
2288,2014,cocaine,BE025,BE,Ninove,88.14,111.14,135.71,136.21,152.43,99.92,75.66,91.65,106.09,114.17,BE236,BE236,Arr. Sint-Niklaas,7727.84,BE
2289,2014,cocaine,CH002,CH,Basel,406.34,404.31,435.72,463.67,609.73,445.31,409.23,406.63,488.61,453.47,CH033,CH033,Aargau,35131.35,CH
2290,2014,cocaine,CH006,CH,Berne,336.91,384.9,386.1,374.46,393.3,335.5,344.4,355.4,372.34,365.08,CH021,CH021,Bern / Berne,66183.12,CH
2291,2014,cocaine,CH008,CH,Geneva,355.07,439.72,490.81,613.07,498.59,357.39,378.78,391.19,489.96,447.63,CH013,CH013,Genève,42311.0,CH
2292,2014,cocaine,CH010,CH,Lausanne,242.43,250.33,346.93,460.52,354.19,258.84,270.03,254.26,355.12,311.89,CH011,CH011,Vaud,45449.99,CH
2293,2014,cocaine,CH011,CH,Lugano,234.1,238.64,244.44,299.11,211.7,185.86,270.35,247.7,235.28,240.6,CH052,CH052,Schaffhausen,5701.91,CH
2294,2014,cocaine,CH018,CH,Zurich,445.62,446.59,548.52,834.48,821.68,586.02,505.0,465.74,697.68,598.27,CH040,CH040,Zürich,120952.3,CH
2295,2014,cocaine,DE014,DE,Dortmund,259.07,272.48,246.27,310.79,192.99,150.62,270.58,267.38,225.17,243.26,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",20624.31,DE
2296,2014,cocaine,DE015,DE,Dresden,7.81,6.79,7.33,9.41,9.58,9.98,7.8,7.47,9.08,8.39,DE142,DE142,"Tübingen, Landkreis",6801.94,DE
2297,2014,cocaine,DE031,DE,Munich G,80.77,74.15,64.73,75.85,130.12,125.25,5.33,73.22,84.14,79.46,DE212,DE212,"München, Kreisfreie Stadt",102171.89,DE
2298,2014,cocaine,DK003,DK,Copenhagen,275.25,304.94,334.38,451.76,495.45,258.65,272.17,284.12,385.06,341.8,DK011,DK011,Byen København,49536.36,DK
2299,2014,cocaine,ES001,ES,Barcelona,402.79,426.96,509.22,541.81,497.84,440.09,408.99,412.91,497.24,461.1,ES511,ES511,Barcelona,145147.3,ES
2300,2014,cocaine,ES002,ES,Castellon,57.84,124.36,163.29,430.13,253.92,131.04,283.38,155.19,244.59,206.28,ES522,ES522,Castellón/Castelló,12734.9,ES
2301,2014,cocaine,ES007,ES,Santiago,150.4,153.81,171.48,216.84,163.22,144.39,156.07,153.43,173.98,165.17,ES114,ES114,Pontevedra,18110.0,ES
2302,2014,cocaine,FI002,FI,Helsinki,6.85,7.13,9.22,11.41,14.63,9.49,7.04,7.01,11.19,9.4,FI1B1,FI1B1,Helsinki-Uusimaa,78960.55,FI
2303,2014,cocaine,FI014,FI,Lappeenranta,3.29,0.79,0.37,1.48,3.38,1.59,1.27,1.78,1.7,1.74,FI1C5,FI1C5,Etelä-Karjala,4919.43,FI
2304,2014,cocaine,FI017,FI,Oulu,0.25,0.26,0.12,0.35,0.3,0.41,0.3,0.27,0.3,0.28,FI1D9,FI1D9,Pohjois-Pohjanmaa,12820.64,FI
2305,2014,cocaine,FI022,FI,Rovaniemi,0.38,0.35,0.16,0.14,0.28,0.81,0.64,0.46,0.35,0.39,FI1D7,FI1D7,Lappi,6011.98,FI
2306,2014,cocaine,FI027,FI,Turku,1.43,1.31,1.61,1.63,1.87,1.19,1.38,1.37,1.57,1.49,FI1C1,FI1C1,Varsinais-Suomi,16223.95,FI
2307,2014,cocaine,FR005,FR,Paris Seine Centre,194.71,212.28,232.91,314.97,318.7,192.24,171.92,192.97,264.7,233.96,FR101,FR101,Paris,203954.2,FR
2308,2014,cocaine,GR001,EL,Athens,74.47,64.59,66.76,99.04,113.85,78.48,63.24,67.43,89.53,80.06,EL303,EL303,Kentrikos Tomeas Athinon,30008.06,EL
2309,2014,cocaine,HR002,HR,Zagreb,63.88,60.57,77.83,101.61,106.05,59.26,72.81,65.75,86.19,77.43,HR050,HR050,Grad Zagreb,15008.59,HR
2310,2014,cocaine,IT003,IT,Milan,200.79,199.12,214.27,224.73,219.69,201.06,196.68,198.86,214.94,208.05,ITC4C,ITC4C,Milano,163894.2,IT
2311,2014,cocaine,NL001,NL,Amsterdam,634.31,694.61,652.0,761.88,830.81,814.33,626.72,651.88,764.75,716.38,NL321,NL321,Kop van Noord-Holland,10127.46,NL
2312,2014,cocaine,NL002,NL,Eindhoven,,302.91,302.05,449.24,503.15,370.46,357.17,330.04,406.23,380.83,NL414,NL414,Zuidoost-Noord-Brabant,32781.44,NL
2313,2014,methamphetamine,BE002,BE,Antwerp Zuid,12.59,29.83,24.23,23.95,21.06,30.38,19.68,20.7,24.91,23.11,BE211,BE211,Arr. Antwerpen,45233.29,BE
2314,2014,methamphetamine,BE025,BE,Ninove,0.46,0.23,0.66,0.39,0.67,0.54,0.46,0.38,0.43,0.49,BE236,BE236,Arr. Sint-Niklaas,7727.84,BE
2315,2014,methamphetamine,CH002,CH,Basel,13.48,16.17,14.51,12.63,16.22,12.63,13.27,14.31,14.0,14.13,CH033,CH033,Aargau,35131.35,CH
2316,2014,methamphetamine,CH006,CH,Berne,13.92,13.37,8.83,5.34,5.42,12.85,11.89,13.06,8.11,10.23,CH021,CH021,Bern / Berne,66183.12,CH
2317,2014,methamphetamine,CH008,CH,Geneva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH013,CH013,Genève,42311.0,CH
2318,2014,methamphetamine,CH010,CH,Lausanne,2.21,2.59,4.48,6.41,3.01,3.94,4.01,2.94,4.46,3.81,CH011,CH011,Vaud,45449.99,CH
2319,2014,methamphetamine,CH011,CH,Lugano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CH052,CH052,Schaffhausen,5701.91,CH
2320,2014,methamphetamine,CH018,CH,Zurich,17.38,20.84,21.57,22.84,25.05,25.39,19.45,19.22,23.71,21.79,CH040,CH040,Zürich,120952.3,CH
2321,2014,methamphetamine,DE014,DE,Dortmund,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",20624.31,DE
2322,2014,methamphetamine,DE015,DE,Dresden,131.77,119.54,115.67,135.83,114.98,153.54,159.8,137.04,130.0,133.02,DE142,DE142,"Tübingen, Landkreis",6801.94,DE
2323,2014,methamphetamine,DE031,DE,Munich G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE212,DE212,"München, Kreisfreie Stadt",102171.89,DE
2324,2014,methamphetamine,DK003,DK,Copenhagen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DK011,DK011,Byen København,49536.36,DK
2325,2014,methamphetamine,ES001,ES,Barcelona,15.16,20.75,22.02,23.66,24.37,34.65,14.41,16.78,26.18,22.15,ES511,ES511,Barcelona,145147.3,ES
2326,2014,methamphetamine,ES002,ES,Castellon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES522,ES522,Castellón/Castelló,12734.9,ES
2327,2014,methamphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,18110.0,ES
2328,2014,methamphetamine,FI002,FI,Helsinki,3.95,3.57,3.49,3.63,4.02,3.48,3.74,3.75,3.65,3.7,FI1B1,FI1B1,Helsinki-Uusimaa,78960.55,FI
2329,2014,methamphetamine,FI014,FI,Lappeenranta,0.98,1.29,0.67,0.95,0.88,1.03,0.7,0.99,0.88,0.93,FI1C5,FI1C5,Etelä-Karjala,4919.43,FI
2330,2014,methamphetamine,FI017,FI,Oulu,1.51,1.11,1.62,1.2,0.99,1.08,1.39,1.34,1.22,1.27,FI1D9,FI1D9,Pohjois-Pohjanmaa,12820.64,FI
2331,2014,methamphetamine,FI022,FI,Rovaniemi,2.64,2.24,2.09,2.04,2.09,1.89,2.68,2.52,2.03,2.24,FI1D7,FI1D7,Lappi,6011.98,FI
2332,2014,methamphetamine,FI027,FI,Turku,3.83,3.21,3.98,3.34,3.41,3.04,4.81,3.95,3.44,3.66,FI1C1,FI1C1,Varsinais-Suomi,16223.95,FI
2333,2014,methamphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,203954.2,FR
2334,2014,methamphetamine,GR001,EL,Athens,6.28,3.9,5.46,5.52,5.42,5.91,4.57,4.92,5.58,5.3,EL303,EL303,Kentrikos Tomeas Athinon,30008.06,EL
2335,2014,methamphetamine,HR002,HR,Zagreb,0.67,0.66,0.65,0.64,1.51,0.62,0.68,0.67,0.85,0.77,HR050,HR050,Grad Zagreb,15008.59,HR
2336,2014,methamphetamine,IT003,IT,Milan,5.19,4.99,5.05,5.16,6.07,5.66,5.48,5.22,5.48,5.37,ITC4C,ITC4C,Milano,163894.2,IT
2337,2014,methamphetamine,NL001,NL,Amsterdam,2.75,,5.08,1.73,1.31,2.41,4.48,2.41,2.63,2.96,NL321,NL321,Kop van Noord-Holland,10127.46,NL
2338,2013,MDMA,BE002,BE,Antwerp Zuid,59.67,46.54,43.79,51.44,147.02,102.34,57.35,54.52,86.15,72.59,BE211,BE211,Arr. Antwerpen,44111.22,BE
2339,2013,MDMA,BE007,BE,Brussels,7.14,7.97,7.48,13.1,33.13,26.05,11.99,9.03,19.94,15.27,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,73315.82,BE
2340,2013,MDMA,BE025,BE,Ninove,4.82,5.26,8.15,14.08,18.02,19.67,6.74,5.61,14.98,10.96,BE236,BE236,Arr. Sint-Niklaas,7557.8,BE
2341,2013,MDMA,CH002,CH,Basel,10.43,8.91,11.68,29.88,46.34,24.96,29.43,16.26,28.21,23.09,CH033,CH033,Aargau,33984.43,CH
2342,2013,MDMA,CH006,CH,Berne,13.81,8.42,49.75,31.26,52.55,25.83,12.2,11.48,39.85,27.69,CH021,CH021,Bern / Berne,64034.05,CH
2343,2013,MDMA,CH008,CH,Geneva,6.44,9.34,38.95,27.06,20.18,10.73,,7.89,24.23,18.78,CH013,CH013,Genève,41553.25,CH
2344,2013,MDMA,CH018,CH,Zurich,16.33,12.66,13.95,53.32,113.66,62.65,27.52,18.84,60.89,42.87,CH040,CH040,Zürich,116882.86,CH
2345,2013,MDMA,CZ006,CZ,Prague (2),8.83,9.07,19.18,48.14,38.68,16.59,12.81,10.24,30.65,21.9,CZ010,CZ010,Hlavní město Praha,41777.87,CZ
2346,2013,MDMA,DE014,DE,Dortmund,0.95,0.88,8.52,20.81,28.68,23.02,13.42,5.09,20.26,13.75,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",19955.94,DE
2347,2013,MDMA,DE015,DE,Dresden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE142,DE142,"Tübingen, Landkreis",6559.42,DE
2348,2013,MDMA,DK003,DK,Copenhagen,9.98,8.05,23.88,10.81,48.12,26.22,,9.08,27.26,19.47,DK011,DK011,Byen København,46666.52,DK
2349,2013,MDMA,ES001,ES,Barcelona,14.04,18.45,25.34,41.87,57.0,41.32,21.88,18.12,41.38,31.41,ES511,ES511,Barcelona,142239.6,ES
2350,2013,MDMA,ES002,ES,Castellon,0.39,0.4,4.17,10.43,9.27,13.47,6.9,2.56,9.33,6.43,ES522,ES522,Castellón/Castelló,12619.8,ES
2351,2013,MDMA,FI002,FI,Helsinki,9.68,14.89,10.48,49.92,65.41,30.45,12.44,12.34,39.06,27.61,FI1B1,FI1B1,Helsinki-Uusimaa,78408.59,FI
2352,2013,MDMA,FI027,FI,Turku,3.62,1.54,1.53,5.14,11.12,7.69,6.27,3.81,6.37,5.27,FI1C1,FI1C1,Varsinais-Suomi,15930.95,FI
2353,2013,MDMA,FR005,FR,Paris Seine Centre,5.84,7.92,8.44,46.16,67.36,29.93,16.74,10.17,37.97,26.06,FR101,FR101,Paris,202060.4,FR
2354,2013,MDMA,GR001,EL,Athens,1.17,2.1,0.64,0.44,6.48,3.85,2.51,1.93,2.85,2.46,EL303,EL303,Kentrikos Tomeas Athinon,30236.63,EL
2355,2013,MDMA,HR002,HR,Zagreb,3.42,3.59,4.85,19.3,19.59,9.74,5.62,4.21,13.37,9.45,HR050,HR050,Grad Zagreb,15084.62,HR
2356,2013,MDMA,IT003,IT,Milan,3.36,2.42,2.36,8.54,11.23,4.62,2.16,2.65,6.69,4.96,ITC4C,ITC4C,Milano,160142.56,IT
2357,2013,MDMA,NL001,NL,Amsterdam,53.52,55.16,36.02,144.84,82.91,129.86,122.45,77.04,98.41,89.25,NL321,NL321,Kop van Noord-Holland,10153.92,NL
2358,2013,MDMA,RO002,RO,Cluj Napoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RO114,RO114,Maramureş,2273.57,RO
2359,2013,MDMA,RS001,RS,Belgrade,8.23,3.71,3.43,6.76,57.61,,9.15,7.03,22.6,14.81,RS110,RS110,Beogradska oblast,15799.15,RS
2360,2013,MDMA,RS002,RS,Novi Sad,,7.88,4.02,5.72,9.04,5.97,9.94,8.91,6.19,7.09,RS123,RS123,Juznobacka oblast,4480.18,RS
2361,2013,MDMA,SE001,SE,Gothenburg,5.64,5.7,5.42,5.31,5.38,7.94,5.68,5.67,6.01,5.87,SE232,SE232,Västra Götalands län,72620.92,SE
2362,2013,MDMA,SE014,SE,Umea,2.42,4.12,5.58,5.58,5.34,4.36,4.07,3.54,5.21,4.49,SE331,SE331,Västerbottens län,10358.38,SE
2363,2013,MDMA,SK004,SK,Piestany,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SK021,SK021,Trnavský kraj,8393.64,SK
2364,2013,amphetamine,BE002,BE,Antwerp Zuid,180.1,180.25,190.51,166.19,202.24,180.84,195.63,185.33,184.95,185.11,BE211,BE211,Arr. Antwerpen,44111.22,BE
2365,2013,amphetamine,BE007,BE,Brussels,23.43,24.07,22.61,16.89,23.67,34.58,28.32,25.27,24.44,24.8,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,73315.82,BE
2366,2013,amphetamine,BE025,BE,Ninove,90.05,85.15,85.33,129.57,129.62,78.41,185.48,120.23,105.73,111.94,BE236,BE236,Arr. Sint-Niklaas,7557.8,BE
2367,2013,amphetamine,CH002,CH,Basel,45.53,45.8,14.77,27.92,56.55,22.42,24.21,38.51,30.42,33.89,CH033,CH033,Aargau,33984.43,CH
2368,2013,amphetamine,CH006,CH,Berne,22.01,15.58,28.43,17.12,19.93,16.25,14.11,17.23,20.43,19.06,CH021,CH021,Bern / Berne,64034.05,CH
2369,2013,amphetamine,CH008,CH,Geneva,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,CH013,CH013,Genève,41553.25,CH
2370,2013,amphetamine,CH018,CH,Zurich,13.15,65.12,40.41,28.38,57.84,33.63,60.04,46.11,40.06,42.65,CH040,CH040,Zürich,116882.86,CH
2371,2013,amphetamine,CZ006,CZ,Prague (2),34.48,34.08,36.52,40.41,38.68,35.38,34.16,34.24,37.75,36.24,CZ010,CZ010,Hlavní město Praha,41777.87,CZ
2372,2013,amphetamine,DE014,DE,Dortmund,88.26,80.78,83.97,119.61,92.07,93.3,87.58,85.54,97.24,92.22,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",19955.94,DE
2373,2013,amphetamine,DE015,DE,Dresden,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DE142,DE142,"Tübingen, Landkreis",6559.42,DE
2374,2013,amphetamine,DK003,DK,Copenhagen,27.89,30.9,35.32,30.28,37.22,27.45,,28.08,32.57,30.64,DK011,DK011,Byen København,46666.52,DK
2375,2013,amphetamine,ES001,ES,Barcelona,16.22,20.27,20.97,23.56,27.99,22.48,16.29,17.59,23.75,21.11,ES511,ES511,Barcelona,142239.6,ES
2376,2013,amphetamine,ES002,ES,Castellon,9.77,10.02,10.42,6.77,4.45,10.36,8.43,9.41,8.0,8.6,ES522,ES522,Castellón/Castelló,12619.8,ES
2377,2013,amphetamine,ES007,ES,Santiago,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ES114,ES114,Pontevedra,17766.7,ES
2378,2013,amphetamine,FI002,FI,Helsinki,96.19,93.33,84.42,127.34,115.67,77.88,66.78,85.43,101.33,94.51,FI1B1,FI1B1,Helsinki-Uusimaa,78408.59,FI
2379,2013,amphetamine,FI027,FI,Turku,53.51,49.49,55.97,58.24,67.06,76.8,86.86,63.28,64.52,63.99,FI1C1,FI1C1,Varsinais-Suomi,15930.95,FI
2380,2013,amphetamine,FR005,FR,Paris Seine Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FR101,FR101,Paris,202060.4,FR
2381,2013,amphetamine,GR001,EL,Athens,17.91,17.07,15.21,14.69,12.03,16.53,18.92,17.97,14.62,16.05,EL303,EL303,Kentrikos Tomeas Athinon,30236.63,EL
2382,2013,amphetamine,HR002,HR,Zagreb,4.06,6.65,7.95,14.01,15.83,12.45,9.04,6.58,12.56,10.0,HR050,HR050,Grad Zagreb,15084.62,HR
2383,2013,amphetamine,NL001,NL,Amsterdam,64.67,56.76,51.64,157.06,93.77,38.41,33.34,51.59,85.22,70.81,NL321,NL321,Kop van Noord-Holland,10153.92,NL
2384,2013,amphetamine,RO002,RO,Cluj Napoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RO114,RO114,Maramureş,2273.57,RO
2385,2013,amphetamine,RS001,RS,Belgrade,17.94,20.71,9.44,17.01,16.79,,18.29,18.98,14.41,16.7,RS110,RS110,Beogradska oblast,15799.15,RS
2386,2013,amphetamine,RS002,RS,Novi Sad,,24.43,20.08,21.82,22.59,22.18,42.92,33.67,21.67,25.67,RS123,RS123,Juznobacka oblast,4480.18,RS
2387,2013,amphetamine,SE001,SE,Gothenburg,210.62,266.44,224.18,134.7,244.57,227.33,199.5,225.52,207.69,215.33,SE232,SE232,Västra Götalands län,72620.92,SE
2388,2013,amphetamine,SE014,SE,Umea,13.22,21.43,32.68,39.58,30.93,48.85,23.23,19.3,38.01,29.99,SE331,SE331,Västerbottens län,10358.38,SE
2389,2013,amphetamine,SK004,SK,Piestany,18.96,14.55,13.78,12.76,13.56,12.43,11.86,15.13,13.13,13.99,SK021,SK021,Trnavský kraj,8393.64,SK
2390,2013,cannabis,BE002,BE,Antwerp Zuid,123.13,128.74,139.02,122.62,118.57,132.34,142.91,131.59,128.14,129.62,BE211,BE211,Arr. Antwerpen,44111.22,BE
2391,2013,cannabis,BE007,BE,Brussels,84.3,94.1,89.42,63.39,72.54,105.34,117.17,98.52,82.67,89.47,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,73315.82,BE
2392,2013,cannabis,BE025,BE,Ninove,25.95,31.67,40.57,67.67,41.6,34.97,37.21,31.61,46.2,39.95,BE236,BE236,Arr. Sint-Niklaas,7557.8,BE
2393,2013,cannabis,CZ006,CZ,Prague (2),80.81,79.44,77.77,79.04,73.46,79.34,87.53,82.59,77.4,79.63,CZ010,CZ010,Hlavní město Praha,41777.87,CZ
2394,2013,cannabis,DE014,DE,Dortmund,78.26,78.41,76.39,92.53,90.71,74.94,100.47,85.71,83.64,84.53,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",19955.94,DE
2395,2013,cannabis,DE015,DE,Dresden,29.88,34.48,27.22,29.23,30.47,30.38,27.87,30.75,29.32,29.93,DE142,DE142,"Tübingen, Landkreis",6559.42,DE
2396,2013,cannabis,ES001,ES,Barcelona,127.09,146.33,148.03,122.98,105.23,121.6,111.34,128.26,124.46,126.09,ES511,ES511,Barcelona,142239.6,ES
2397,2013,cannabis,ES002,ES,Castellon,49.79,49.96,52.18,60.38,40.0,63.96,73.94,57.9,54.13,55.74,ES522,ES522,Castellón/Castelló,12619.8,ES
2398,2013,cannabis,ES007,ES,Santiago,76.38,57.31,57.34,57.04,67.67,43.16,38.16,57.29,56.3,56.72,ES114,ES114,Pontevedra,17766.7,ES
2399,2013,cannabis,FR005,FR,Paris Seine Centre,125.94,178.45,178.06,171.75,149.84,134.36,118.79,141.06,158.5,151.03,FR101,FR101,Paris,202060.4,FR
2400,2013,cannabis,GR001,EL,Athens,59.33,25.13,179.01,230.02,94.6,32.74,104.08,62.85,134.09,103.56,EL303,EL303,Kentrikos Tomeas Athinon,30236.63,EL
2401,2013,cannabis,HR002,HR,Zagreb,69.61,61.14,53.47,64.58,58.78,68.13,65.35,65.37,61.24,63.01,HR050,HR050,Grad Zagreb,15084.62,HR
2402,2013,cannabis,IT003,IT,Milan,37.02,22.92,22.61,19.84,18.49,28.69,24.77,28.24,22.41,24.91,ITC4C,ITC4C,Milano,160142.56,IT
2403,2013,cannabis,RO002,RO,Cluj Napoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RO114,RO114,Maramureş,2273.57,RO
2404,2013,cannabis,RS001,RS,Belgrade,12.45,17.01,18.45,17.88,21.47,,14.25,14.57,19.27,16.92,RS110,RS110,Beogradska oblast,15799.15,RS
2405,2013,cannabis,RS002,RS,Novi Sad,,348.27,147.75,155.59,188.25,147.15,128.31,238.29,159.68,185.88,RS123,RS123,Juznobacka oblast,4480.18,RS
2406,2013,cannabis,SE001,SE,Gothenburg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE232,SE232,Västra Götalands län,72620.92,SE
2407,2013,cannabis,SE014,SE,Umea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE331,SE331,Västerbottens län,10358.38,SE
2408,2013,cannabis,SK004,SK,Piestany,23.54,25.75,25.97,17.67,18.24,19.6,15.66,21.65,20.37,20.92,SK021,SK021,Trnavský kraj,8393.64,SK
2409,2013,cocaine,BE002,BE,Antwerp Zuid,847.68,737.47,823.37,794.5,1053.76,888.56,712.15,765.77,890.05,836.79,BE211,BE211,Arr. Antwerpen,44111.22,BE
2410,2013,cocaine,BE007,BE,Brussels,227.11,218.37,196.6,179.39,219.61,276.48,249.08,231.52,218.02,223.81,BE100,BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,73315.82,BE
2411,2013,cocaine,BE025,BE,Ninove,95.11,98.71,105.06,140.1,134.63,98.54,71.28,88.37,119.58,106.2,BE236,BE236,Arr. Sint-Niklaas,7557.8,BE
2412,2013,cocaine,CH002,CH,Basel,486.88,359.43,432.76,536.12,451.6,378.23,411.49,419.27,449.68,436.64,CH033,CH033,Aargau,33984.43,CH
2413,2013,cocaine,CH006,CH,Berne,238.7,267.75,418.27,257.88,260.59,187.9,219.25,241.9,281.16,264.34,CH021,CH021,Bern / Berne,64034.05,CH
2414,2013,cocaine,CH008,CH,Geneva,281.92,315.33,664.09,365.75,312.72,300.9,,298.62,410.87,373.45,CH013,CH013,Genève,41553.25,CH
2415,2013,cocaine,CH018,CH,Zurich,526.12,574.36,793.71,877.2,829.22,617.24,533.69,544.72,779.34,678.79,CH040,CH040,Zürich,116882.86,CH
2416,2013,cocaine,CZ006,CZ,Prague (2),85.5,39.58,48.34,62.7,51.76,36.21,36.03,53.7,49.75,51.45,CZ010,CZ010,Hlavní město Praha,41777.87,CZ
2417,2013,cocaine,DE014,DE,Dortmund,283.58,297.72,333.74,407.09,377.22,295.1,274.55,285.29,353.29,324.14,DEA52,DEA52,"Dortmund, Kreisfreie Stadt",19955.94,DE
2418,2013,cocaine,DE015,DE,Dresden,5.77,7.52,7.11,5.12,8.49,4.94,3.02,5.44,6.42,6.0,DE142,DE142,"Tübingen, Landkreis",6559.42,DE
2419,2013,cocaine,DK003,DK,Copenhagen,171.71,184.61,322.89,191.27,308.16,184.26,,174.43,251.64,218.55,DK011,DK011,Byen København,46666.52,DK
2420,2013,cocaine,ES001,ES,Barcelona,366.91,503.54,433.04,714.38,722.27,546.17,479.57,450.01,603.97,537.98,ES511,ES511,Barcelona,142239.6,ES
2421,2013,cocaine,ES002,ES,Castellon,112.3,121.31,116.57,300.83,175.05,207.34,188.16,140.59,199.95,174.51,ES522,ES522,Castellón/Castelló,12619.8,ES
2422,2013,cocaine,ES007,ES,Santiago,106.98,120.36,89.96,149.32,216.24,144.58,84.01,103.78,150.03,130.21,ES114,ES114,Pontevedra,17766.7,ES
2423,2013,cocaine,FR005,FR,Paris Seine Centre,178.89,249.2,275.82,359.59,320.77,155.47,158.91,195.67,277.91,242.66,FR101,FR101,Paris,202060.4,FR
2424,2013,cocaine,GR001,EL,Athens,56.77,62.63,52.42,47.08,75.26,59.33,61.0,60.13,58.52,59.21,EL303,EL303,Kentrikos Tomeas Athinon,30236.63,EL
2425,2013,cocaine,HR002,HR,Zagreb,68.32,69.78,73.17,112.05,104.24,69.59,63.07,67.06,89.76,80.03,HR050,HR050,Grad Zagreb,15084.62,HR
2426,2013,cocaine,IT003,IT,Milan,215.21,197.67,213.37,288.68,283.17,256.29,177.8,196.89,260.38,233.17,ITC4C,ITC4C,Milano,160142.56,IT
2427,2013,cocaine,NL001,NL,Amsterdam,361.64,376.34,318.59,603.69,480.48,313.7,296.58,344.85,429.11,393.0,NL321,NL321,Kop van Noord-Holland,10153.92,NL
2428,2013,cocaine,NL002,NL,Eindhoven,187.32,411.84,918.06,477.6,328.21,355.29,307.99,302.39,519.79,426.62,NL414,NL414,Zuidoost-Noord-Brabant,31593.07,NL
2429,2013,cocaine,RO002,RO,Cluj Napoca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RO114,RO114,Maramureş,2273.57,RO
2430,2013,cocaine,RS001,RS,Belgrade,34.61,31.62,19.95,34.01,16.79,,18.29,34.13,47.26,40.69,RS110,RS110,Beogradska oblast,15799.15,RS
2431,2013,cocaine,RS002,RS,Novi Sad,,11.03,10.04,21.46,16.19,18.34,17.62,14.33,16.51,15.78,RS123,RS123,Juznobacka oblast,4480.18,RS
2432,2013,cocaine,SE001,SE,Gothenburg,21.96,26.61,26.5,26.67,53.73,35.51,23.09,23.89,35.6,30.58,SE232,SE232,Västra Götalands län,72620.92,SE
2433,2013,cocaine,SE014,SE,Umea,4.13,5.5,7.44,7.44,2.97,2.58,5.42,5.02,5.1,5.07,SE331,SE331,Västerbottens län,10358.38,SE
